ProviderNumber,HospitalName,Address1,City,ZipCode,CountyName,PhoneNumber
10015,SOUTHWEST ALABAMA MEDICAL CENTER,,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,36784,CLARKE,3346366221
,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,36784,CLARKE,3346366221
10015,,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,
10015,SOUTHWEST ALABAMA MEDICAL CENTER,,THOMASVILLE,36784,CLARKE,3346366221
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,,35007,SHELBY,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,,ALABASTER,35007,SHELBY,2056208100
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,,ALABASTER,35007,SHELBY,2056208100
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,,35007,SHELBY,2056208100
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,,2056208100
10016,,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100
,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,,35233,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,,35233,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,,BIRMINGHAM,35233,JEFFERSON,2053258100
10018,,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
10018,,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSON,
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,,2053258100
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,,36201,CALHOUN,2562358900
10038,,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,,CALHOUN,2562358900
,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900
,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,
10038,,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900
,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,,36201,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,,ANNISTON,36201,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,,CALHOUN,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,,2562358900
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,
10055,,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,
10055,,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,,DOTHAN,36305,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,,DOTHAN,36305,HOUSTON,3347935000
10055,,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,,DOTHAN,36305,HOUSTON,3347935000
10055,,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,,HOUSTON,3347935000
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,,36305,HOUSTON,3347935000
10056,,810 ST VINCENTS DRIVE,BIRMINGHAM,35205,JEFFERSON,2059397000
,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,35205,JEFFERSON,2059397000
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,,JEFFERSON,2059397000
10056,ST VINCENTS HOSPITAL,,BIRMINGHAM,35205,JEFFERSON,2059397000
10056,,810 ST VINCENTS DRIVE,BIRMINGHAM,35205,JEFFERSON,2059397000
10085,,1201 7TH STREET SE,DECATUR,35609,MORGAN,2563412000
10086,NORTHWEST MEDICAL CENTER,,WINFIELD,35594,MARION,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,35594,MARION,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,
10086,NORTHWEST MEDICAL CENTER,,WINFIELD,35594,MARION,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,,WINFIELD,35594,MARION,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,,2054877736
10086,,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,,MARION,2054877736
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,
,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,35594,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,,MARION,2054877736
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,35594,MARION,2054877736
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,,MOBILE,36617,MOBILE,2514717110
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,,MOBILE,36617,MOBILE,2514717110
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,,MOBILE,2514717110
,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,,36617,MOBILE,2514717110
,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110
10087,,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,,2514717110
,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110
,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,,MOBILE,2514717110
,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,,3343614267
,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,36067,AUTAUGA,3343614267
,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,,PRATTVILLE,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,,3343614267
10108,,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,,3343614267
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,,3343614267
10108,,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,,35653,FRANKLIN,2563321611
10158,,15155 HIGHWAY 43,RUSSELLVILLE,35653,FRANKLIN,2563321611
,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,
10164,,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,,2562495000
10164,,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,,2562495000
,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,,35150,TALLADEGA,2562495000
20017,ALASKA REGIONAL HOSPITAL,,ANCHORAGE,99508,ANCHORAGE,9072761131
,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,,9072761131
20017,,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,,9072761131
20017,ALASKA REGIONAL HOSPITAL,,ANCHORAGE,99508,ANCHORAGE,9072761131
,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,99508,ANCHORAGE,9072761131
20017,,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,99508,ANCHORAGE,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,,9072761131
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,,ANCHORAGE,9072761131
20017,,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGE,9072761131
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,99559,,9075436300
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,99559,BETHEL,
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,,SHEFFIELD,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JEFFERSON,
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,,35660,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,,JEFFERSON,2563864556
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,,2563864556
,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JEFFERSON,2563864556
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,,3347742601
10021,,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,,3347742601
10021,,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,,36360,DALE,3347742601
10021,,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,,OZARK,36360,DALE,3347742601
,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
10021,,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,
10021,DALE MEDICAL CENTER,,OZARK,36360,DALE,3347742601
10022,CHEROKEE MEDICAL CENTER,,CENTRE,35960,CHEROKEE,2569275531
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,,CHEROKEE,2569275531
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,,2569275531
10022,,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531
10022,,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,,2569275531
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,,2569275531
